example_id,chunk_id,method,rate,chunk_len,selected_count
40,7,offline3b_freq_boundary0p02_global,0.05,131,18
40,8,offline3b_freq_boundary0p02_global,0.05,1008,26
40,9,offline3b_freq_boundary0p02_global,0.05,69,19
40,10,offline3b_freq_boundary0p02_global,0.05,906,19
40,11,offline3b_freq_boundary0p02_global,0.05,902,21
40,12,offline3b_freq_boundary0p02_global,0.05,299,18
40,13,offline3b_freq_boundary0p02_global,0.05,118,18
40,14,offline3b_freq_boundary0p02_global,0.05,620,34
40,15,offline3b_freq_boundary0p02_global,0.05,917,33
40,16,offline3b_freq_boundary0p02_global,0.05,706,20
40,17,offline3b_freq_boundary0p02_global,0.05,185,26
40,18,offline3b_freq_boundary0p02_global,0.05,359,21
40,19,offline3b_freq_boundary0p02_global,0.05,636,27
40,20,offline3b_freq_boundary0p02_global,0.05,277,23
40,21,offline3b_freq_boundary0p02_global,0.05,109,19
40,22,offline3b_freq_boundary0p02_global,0.05,132,19
40,23,offline3b_freq_boundary0p02_global,0.05,126,18
40,24,offline3b_freq_boundary0p02_global,0.05,103,28
40,25,offline3b_freq_boundary0p02_global,0.05,579,27
40,26,offline3b_freq_boundary0p02_global,0.05,932,30
40,27,offline3b_freq_boundary0p02_global,0.05,891,25
40,28,offline3b_freq_boundary0p02_global,0.05,635,63
41,0,offline3b_mean_score_global,0.05,516,58
41,1,offline3b_mean_score_global,0.05,978,66
41,2,offline3b_mean_score_global,0.05,150,19
41,3,offline3b_mean_score_global,0.05,927,20
41,4,offline3b_mean_score_global,0.05,935,10
41,5,offline3b_mean_score_global,0.05,900,7
41,6,offline3b_mean_score_global,0.05,937,12
41,7,offline3b_mean_score_global,0.05,896,10
41,8,offline3b_mean_score_global,0.05,923,18
41,9,offline3b_mean_score_global,0.05,920,19
41,10,offline3b_mean_score_global,0.05,914,16
41,11,offline3b_mean_score_global,0.05,938,53
41,12,offline3b_mean_score_global,0.05,906,17
41,13,offline3b_mean_score_global,0.05,866,29
41,14,offline3b_mean_score_global,0.05,914,43
41,15,offline3b_mean_score_global,0.05,922,32
41,16,offline3b_mean_score_global,0.05,898,43
41,17,offline3b_mean_score_global,0.05,917,40
41,18,offline3b_mean_score_global,0.05,451,44
41,19,offline3b_mean_score_global,0.05,370,77
41,20,offline3b_mean_score_global,0.05,747,99
41,21,offline3b_mean_score_global,0.05,656,147
41,0,offline3b_top2_mean_global,0.05,516,87
41,1,offline3b_top2_mean_global,0.05,978,89
41,2,offline3b_top2_mean_global,0.05,150,24
41,3,offline3b_top2_mean_global,0.05,927,17
41,4,offline3b_top2_mean_global,0.05,935,10
41,5,offline3b_top2_mean_global,0.05,900,6
41,6,offline3b_top2_mean_global,0.05,937,12
41,7,offline3b_top2_mean_global,0.05,896,8
41,8,offline3b_top2_mean_global,0.05,923,14
41,9,offline3b_top2_mean_global,0.05,920,17
41,10,offline3b_top2_mean_global,0.05,914,13
41,11,offline3b_top2_mean_global,0.05,938,47
41,12,offline3b_top2_mean_global,0.05,906,18
41,13,offline3b_top2_mean_global,0.05,866,26
41,14,offline3b_top2_mean_global,0.05,914,50
41,15,offline3b_top2_mean_global,0.05,922,29
41,16,offline3b_top2_mean_global,0.05,898,38
41,17,offline3b_top2_mean_global,0.05,917,37
41,18,offline3b_top2_mean_global,0.05,451,42
41,19,offline3b_top2_mean_global,0.05,370,64
41,20,offline3b_top2_mean_global,0.05,747,112
41,21,offline3b_top2_mean_global,0.05,656,119
41,0,offline3b_freq_boundary0p02_global,0.05,516,39
41,1,offline3b_freq_boundary0p02_global,0.05,978,38
41,2,offline3b_freq_boundary0p02_global,0.05,150,28
41,3,offline3b_freq_boundary0p02_global,0.05,927,29
41,4,offline3b_freq_boundary0p02_global,0.05,935,25
41,5,offline3b_freq_boundary0p02_global,0.05,900,25
41,6,offline3b_freq_boundary0p02_global,0.05,937,30
41,7,offline3b_freq_boundary0p02_global,0.05,896,26
41,8,offline3b_freq_boundary0p02_global,0.05,923,31
41,9,offline3b_freq_boundary0p02_global,0.05,920,31
41,10,offline3b_freq_boundary0p02_global,0.05,914,29
41,11,offline3b_freq_boundary0p02_global,0.05,938,50
41,12,offline3b_freq_boundary0p02_global,0.05,906,30
41,13,offline3b_freq_boundary0p02_global,0.05,866,38
41,14,offline3b_freq_boundary0p02_global,0.05,914,38
41,15,offline3b_freq_boundary0p02_global,0.05,922,35
41,16,offline3b_freq_boundary0p02_global,0.05,898,43
41,17,offline3b_freq_boundary0p02_global,0.05,917,38
41,18,offline3b_freq_boundary0p02_global,0.05,451,42
41,19,offline3b_freq_boundary0p02_global,0.05,370,70
41,20,offline3b_freq_boundary0p02_global,0.05,747,66
41,21,offline3b_freq_boundary0p02_global,0.05,656,98
42,0,offline3b_mean_score_global,0.05,908,78
42,1,offline3b_mean_score_global,0.05,935,29
42,2,offline3b_mean_score_global,0.05,905,18
42,3,offline3b_mean_score_global,0.05,932,25
42,4,offline3b_mean_score_global,0.05,909,18
42,5,offline3b_mean_score_global,0.05,961,26
42,6,offline3b_mean_score_global,0.05,234,17
42,7,offline3b_mean_score_global,0.05,689,38
42,8,offline3b_mean_score_global,0.05,694,32
42,9,offline3b_mean_score_global,0.05,944,60
42,10,offline3b_mean_score_global,0.05,950,26
42,11,offline3b_mean_score_global,0.05,565,36
42,12,offline3b_mean_score_global,0.05,909,102
42,13,offline3b_mean_score_global,0.05,936,51
42,14,offline3b_mean_score_global,0.05,906,23
42,15,offline3b_mean_score_global,0.05,933,29
42,16,offline3b_mean_score_global,0.05,910,33
42,17,offline3b_mean_score_global,0.05,962,63
42,18,offline3b_mean_score_global,0.05,234,66
42,0,offline3b_top2_mean_global,0.05,908,86
42,1,offline3b_top2_mean_global,0.05,935,39
42,2,offline3b_top2_mean_global,0.05,905,15
42,3,offline3b_top2_mean_global,0.05,932,19
42,4,offline3b_top2_mean_global,0.05,909,15
42,5,offline3b_top2_mean_global,0.05,961,24
42,6,offline3b_top2_mean_global,0.05,234,13
42,7,offline3b_top2_mean_global,0.05,689,47
42,8,offline3b_top2_mean_global,0.05,694,35
42,9,offline3b_top2_mean_global,0.05,944,54
42,10,offline3b_top2_mean_global,0.05,950,26
42,11,offline3b_top2_mean_global,0.05,565,32
42,12,offline3b_top2_mean_global,0.05,909,108
42,13,offline3b_top2_mean_global,0.05,936,58
42,14,offline3b_top2_mean_global,0.05,906,22
42,15,offline3b_top2_mean_global,0.05,933,28
42,16,offline3b_top2_mean_global,0.05,910,34
42,17,offline3b_top2_mean_global,0.05,962,63
42,18,offline3b_top2_mean_global,0.05,234,52
42,0,offline3b_freq_boundary0p02_global,0.05,908,51
42,1,offline3b_freq_boundary0p02_global,0.05,935,31
42,2,offline3b_freq_boundary0p02_global,0.05,905,31
42,3,offline3b_freq_boundary0p02_global,0.05,932,34
42,4,offline3b_freq_boundary0p02_global,0.05,909,31
42,5,offline3b_freq_boundary0p02_global,0.05,961,37
42,6,offline3b_freq_boundary0p02_global,0.05,234,29
42,7,offline3b_freq_boundary0p02_global,0.05,689,35
42,8,offline3b_freq_boundary0p02_global,0.05,694,32
42,9,offline3b_freq_boundary0p02_global,0.05,944,47
42,10,offline3b_freq_boundary0p02_global,0.05,950,29
42,11,offline3b_freq_boundary0p02_global,0.05,565,39
42,12,offline3b_freq_boundary0p02_global,0.05,909,76
42,13,offline3b_freq_boundary0p02_global,0.05,936,41
42,14,offline3b_freq_boundary0p02_global,0.05,906,34
42,15,offline3b_freq_boundary0p02_global,0.05,933,38
42,16,offline3b_freq_boundary0p02_global,0.05,910,42
42,17,offline3b_freq_boundary0p02_global,0.05,962,55
42,18,offline3b_freq_boundary0p02_global,0.05,234,58
43,0,offline3b_mean_score_global,0.05,925,53
43,1,offline3b_mean_score_global,0.05,498,99
43,2,offline3b_mean_score_global,0.05,956,30
43,3,offline3b_mean_score_global,0.05,948,24
43,4,offline3b_mean_score_global,0.05,952,17
43,5,offline3b_mean_score_global,0.05,963,23
43,6,offline3b_mean_score_global,0.05,473,23
43,7,offline3b_mean_score_global,0.05,172,35
43,8,offline3b_mean_score_global,0.05,958,25
43,9,offline3b_mean_score_global,0.05,934,11
43,10,offline3b_mean_score_global,0.05,921,18
43,11,offline3b_mean_score_global,0.05,943,25
43,12,offline3b_mean_score_global,0.05,1105,11
43,13,offline3b_mean_score_global,0.05,1151,40
43,14,offline3b_mean_score_global,0.05,971,24
43,15,offline3b_mean_score_global,0.05,922,25
43,16,offline3b_mean_score_global,0.05,887,24
43,17,offline3b_mean_score_global,0.05,918,46
43,18,offline3b_mean_score_global,0.05,262,44
43,19,offline3b_mean_score_global,0.05,462,89
43,20,offline3b_mean_score_global,0.05,343,147
43,0,offline3b_top2_mean_global,0.05,925,86
43,1,offline3b_top2_mean_global,0.05,498,117
43,2,offline3b_top2_mean_global,0.05,956,22
43,3,offline3b_top2_mean_global,0.05,948,26
43,4,offline3b_top2_mean_global,0.05,952,18
43,5,offline3b_top2_mean_global,0.05,963,29
43,6,offline3b_top2_mean_global,0.05,473,22
43,7,offline3b_top2_mean_global,0.05,172,43
43,8,offline3b_top2_mean_global,0.05,958,22
43,9,offline3b_top2_mean_global,0.05,934,9
43,10,offline3b_top2_mean_global,0.05,921,16
43,11,offline3b_top2_mean_global,0.05,943,19
43,12,offline3b_top2_mean_global,0.05,1105,8
43,13,offline3b_top2_mean_global,0.05,1151,24
43,14,offline3b_top2_mean_global,0.05,971,21
43,15,offline3b_top2_mean_global,0.05,922,22
43,16,offline3b_top2_mean_global,0.05,887,19
43,17,offline3b_top2_mean_global,0.05,918,43
43,18,offline3b_top2_mean_global,0.05,262,40
43,19,offline3b_top2_mean_global,0.05,462,76
43,20,offline3b_top2_mean_global,0.05,343,151
43,0,offline3b_freq_boundary0p02_global,0.05,925,38
43,1,offline3b_freq_boundary0p02_global,0.05,498,42
43,2,offline3b_freq_boundary0p02_global,0.05,956,29
43,3,offline3b_freq_boundary0p02_global,0.05,948,34
43,4,offline3b_freq_boundary0p02_global,0.05,952,31
43,5,offline3b_freq_boundary0p02_global,0.05,963,33
43,6,offline3b_freq_boundary0p02_global,0.05,473,36
43,7,offline3b_freq_boundary0p02_global,0.05,172,36
43,8,offline3b_freq_boundary0p02_global,0.05,958,34
43,9,offline3b_freq_boundary0p02_global,0.05,934,25
43,10,offline3b_freq_boundary0p02_global,0.05,921,29
43,11,offline3b_freq_boundary0p02_global,0.05,943,37
43,12,offline3b_freq_boundary0p02_global,0.05,1105,25
43,13,offline3b_freq_boundary0p02_global,0.05,1151,42
43,14,offline3b_freq_boundary0p02_global,0.05,971,33
43,15,offline3b_freq_boundary0p02_global,0.05,922,36
43,16,offline3b_freq_boundary0p02_global,0.05,887,33
43,17,offline3b_freq_boundary0p02_global,0.05,918,46
43,18,offline3b_freq_boundary0p02_global,0.05,262,36
43,19,offline3b_freq_boundary0p02_global,0.05,462,67
43,20,offline3b_freq_boundary0p02_global,0.05,343,111
44,0,offline3b_mean_score_global,0.05,117,35
44,1,offline3b_mean_score_global,0.05,945,62
44,2,offline3b_mean_score_global,0.05,923,28
44,3,offline3b_mean_score_global,0.05,900,12
44,4,offline3b_mean_score_global,0.05,914,23
44,5,offline3b_mean_score_global,0.05,916,18
44,6,offline3b_mean_score_global,0.05,913,21
44,7,offline3b_mean_score_global,0.05,901,31
44,8,offline3b_mean_score_global,0.05,926,18
44,9,offline3b_mean_score_global,0.05,904,15
44,10,offline3b_mean_score_global,0.05,892,19
44,11,offline3b_mean_score_global,0.05,949,39
44,12,offline3b_mean_score_global,0.05,924,22
44,13,offline3b_mean_score_global,0.05,958,12
44,14,offline3b_mean_score_global,0.05,925,30
44,15,offline3b_mean_score_global,0.05,703,39
44,16,offline3b_mean_score_global,0.05,330,52
44,17,offline3b_mean_score_global,0.05,446,27
44,18,offline3b_mean_score_global,0.05,803,50
44,19,offline3b_mean_score_global,0.05,645,46
44,20,offline3b_mean_score_global,0.05,620,45
44,21,offline3b_mean_score_global,0.05,579,78
44,22,offline3b_mean_score_global,0.05,105,51
44,23,offline3b_mean_score_global,0.05,103,94
44,0,offline3b_top2_mean_global,0.05,117,39
44,1,offline3b_top2_mean_global,0.05,945,115
44,2,offline3b_top2_mean_global,0.05,923,54
44,3,offline3b_top2_mean_global,0.05,900,11
44,4,offline3b_top2_mean_global,0.05,914,18
44,5,offline3b_top2_mean_global,0.05,916,17
44,6,offline3b_top2_mean_global,0.05,913,16
44,7,offline3b_top2_mean_global,0.05,901,22
44,8,offline3b_top2_mean_global,0.05,926,15
44,9,offline3b_top2_mean_global,0.05,904,18
44,10,offline3b_top2_mean_global,0.05,892,15
44,11,offline3b_top2_mean_global,0.05,949,27
44,12,offline3b_top2_mean_global,0.05,924,13
44,13,offline3b_top2_mean_global,0.05,958,8
44,14,offline3b_top2_mean_global,0.05,925,25
44,15,offline3b_top2_mean_global,0.05,703,25
44,16,offline3b_top2_mean_global,0.05,330,49
44,17,offline3b_top2_mean_global,0.05,446,30
44,18,offline3b_top2_mean_global,0.05,803,53
44,19,offline3b_top2_mean_global,0.05,645,42
44,20,offline3b_top2_mean_global,0.05,620,41
44,21,offline3b_top2_mean_global,0.05,579,72
44,22,offline3b_top2_mean_global,0.05,105,47
44,23,offline3b_top2_mean_global,0.05,103,95
44,0,offline3b_freq_boundary0p02_global,0.05,117,32
44,1,offline3b_freq_boundary0p02_global,0.05,945,39
44,2,offline3b_freq_boundary0p02_global,0.05,923,23
44,3,offline3b_freq_boundary0p02_global,0.05,900,24
44,4,offline3b_freq_boundary0p02_global,0.05,914,37
44,5,offline3b_freq_boundary0p02_global,0.05,916,26
44,6,offline3b_freq_boundary0p02_global,0.05,913,29
44,7,offline3b_freq_boundary0p02_global,0.05,901,36
44,8,offline3b_freq_boundary0p02_global,0.05,926,28
44,9,offline3b_freq_boundary0p02_global,0.05,904,27
44,10,offline3b_freq_boundary0p02_global,0.05,892,32
44,11,offline3b_freq_boundary0p02_global,0.05,949,43
44,12,offline3b_freq_boundary0p02_global,0.05,924,30
44,13,offline3b_freq_boundary0p02_global,0.05,958,26
44,14,offline3b_freq_boundary0p02_global,0.05,925,37
44,15,offline3b_freq_boundary0p02_global,0.05,703,34
44,16,offline3b_freq_boundary0p02_global,0.05,330,45
44,17,offline3b_freq_boundary0p02_global,0.05,446,31
44,18,offline3b_freq_boundary0p02_global,0.05,803,43
44,19,offline3b_freq_boundary0p02_global,0.05,645,33
44,20,offline3b_freq_boundary0p02_global,0.05,620,42
44,21,offline3b_freq_boundary0p02_global,0.05,579,50
44,22,offline3b_freq_boundary0p02_global,0.05,105,45
44,23,offline3b_freq_boundary0p02_global,0.05,103,75
45,0,offline3b_mean_score_global,0.05,946,34
45,1,offline3b_mean_score_global,0.05,914,18
45,2,offline3b_mean_score_global,0.05,897,20
45,3,offline3b_mean_score_global,0.05,924,18
45,4,offline3b_mean_score_global,0.05,926,14
45,5,offline3b_mean_score_global,0.05,939,18
45,6,offline3b_mean_score_global,0.05,918,11
45,7,offline3b_mean_score_global,0.05,970,18
45,8,offline3b_mean_score_global,0.05,926,15
45,9,offline3b_mean_score_global,0.05,946,22
45,10,offline3b_mean_score_global,0.05,500,28
45,11,offline3b_mean_score_global,0.05,478,50
45,12,offline3b_mean_score_global,0.05,86,26
45,13,offline3b_mean_score_global,0.05,877,31
45,14,offline3b_mean_score_global,0.05,884,13
45,15,offline3b_mean_score_global,0.05,863,15
45,16,offline3b_mean_score_global,0.05,889,18
45,17,offline3b_mean_score_global,0.05,935,50
45,18,offline3b_mean_score_global,0.05,141,21
45,19,offline3b_mean_score_global,0.05,924,137
45,20,offline3b_mean_score_global,0.05,191,40
45,21,offline3b_mean_score_global,0.05,861,229
45,0,offline3b_top2_mean_global,0.05,946,38
45,1,offline3b_top2_mean_global,0.05,914,24
45,2,offline3b_top2_mean_global,0.05,897,23
45,3,offline3b_top2_mean_global,0.05,924,16
45,4,offline3b_top2_mean_global,0.05,926,18
45,5,offline3b_top2_mean_global,0.05,939,13
45,6,offline3b_top2_mean_global,0.05,918,10
45,7,offline3b_top2_mean_global,0.05,970,15
45,8,offline3b_top2_mean_global,0.05,926,13
45,9,offline3b_top2_mean_global,0.05,946,21
45,10,offline3b_top2_mean_global,0.05,500,29
45,11,offline3b_top2_mean_global,0.05,478,56
45,12,offline3b_top2_mean_global,0.05,86,23
45,13,offline3b_top2_mean_global,0.05,877,29
45,14,offline3b_top2_mean_global,0.05,884,13
45,15,offline3b_top2_mean_global,0.05,863,13
45,16,offline3b_top2_mean_global,0.05,889,14
45,17,offline3b_top2_mean_global,0.05,935,46
45,18,offline3b_top2_mean_global,0.05,141,18
45,19,offline3b_top2_mean_global,0.05,924,130
45,20,offline3b_top2_mean_global,0.05,191,38
45,21,offline3b_top2_mean_global,0.05,861,246
45,0,offline3b_freq_boundary0p02_global,0.05,946,35
45,1,offline3b_freq_boundary0p02_global,0.05,914,29
45,2,offline3b_freq_boundary0p02_global,0.05,897,27
45,3,offline3b_freq_boundary0p02_global,0.05,924,27
45,4,offline3b_freq_boundary0p02_global,0.05,926,27
45,5,offline3b_freq_boundary0p02_global,0.05,939,28
45,6,offline3b_freq_boundary0p02_global,0.05,918,26
45,7,offline3b_freq_boundary0p02_global,0.05,970,29
45,8,offline3b_freq_boundary0p02_global,0.05,926,26
45,9,offline3b_freq_boundary0p02_global,0.05,946,27
45,10,offline3b_freq_boundary0p02_global,0.05,500,34
45,11,offline3b_freq_boundary0p02_global,0.05,478,45
45,12,offline3b_freq_boundary0p02_global,0.05,86,30
45,13,offline3b_freq_boundary0p02_global,0.05,877,35
45,14,offline3b_freq_boundary0p02_global,0.05,884,26
45,15,offline3b_freq_boundary0p02_global,0.05,863,28
45,16,offline3b_freq_boundary0p02_global,0.05,889,27
45,17,offline3b_freq_boundary0p02_global,0.05,935,41
45,18,offline3b_freq_boundary0p02_global,0.05,141,27
45,19,offline3b_freq_boundary0p02_global,0.05,924,99
45,20,offline3b_freq_boundary0p02_global,0.05,191,36
45,21,offline3b_freq_boundary0p02_global,0.05,861,137
46,0,offline3b_mean_score_global,0.05,361,53
46,1,offline3b_mean_score_global,0.05,957,31
46,2,offline3b_mean_score_global,0.05,948,35
46,3,offline3b_mean_score_global,0.05,928,26
46,4,offline3b_mean_score_global,0.05,265,22
46,5,offline3b_mean_score_global,0.05,192,15
46,6,offline3b_mean_score_global,0.05,945,35
46,7,offline3b_mean_score_global,0.05,923,12
46,8,offline3b_mean_score_global,0.05,900,13
46,9,offline3b_mean_score_global,0.05,915,37
46,10,offline3b_mean_score_global,0.05,917,27
46,11,offline3b_mean_score_global,0.05,914,34
46,12,offline3b_mean_score_global,0.05,902,75
46,13,offline3b_mean_score_global,0.05,927,32
46,14,offline3b_mean_score_global,0.05,904,35
46,15,offline3b_mean_score_global,0.05,892,35
46,16,offline3b_mean_score_global,0.05,949,57
46,17,offline3b_mean_score_global,0.05,924,35
46,18,offline3b_mean_score_global,0.05,958,25
46,19,offline3b_mean_score_global,0.05,925,76
46,20,offline3b_mean_score_global,0.05,702,152
46,0,offline3b_top2_mean_global,0.05,361,62
46,1,offline3b_top2_mean_global,0.05,957,45
46,2,offline3b_top2_mean_global,0.05,948,40
46,3,offline3b_top2_mean_global,0.05,928,32
46,4,offline3b_top2_mean_global,0.05,265,26
46,5,offline3b_top2_mean_global,0.05,192,18
46,6,offline3b_top2_mean_global,0.05,945,32
46,7,offline3b_top2_mean_global,0.05,923,12
46,8,offline3b_top2_mean_global,0.05,900,13
46,9,offline3b_top2_mean_global,0.05,915,36
46,10,offline3b_top2_mean_global,0.05,917,27
46,11,offline3b_top2_mean_global,0.05,914,36
46,12,offline3b_top2_mean_global,0.05,902,59
46,13,offline3b_top2_mean_global,0.05,927,30
46,14,offline3b_top2_mean_global,0.05,904,35
46,15,offline3b_top2_mean_global,0.05,892,33
46,16,offline3b_top2_mean_global,0.05,949,50
46,17,offline3b_top2_mean_global,0.05,924,26
46,18,offline3b_top2_mean_global,0.05,958,24
46,19,offline3b_top2_mean_global,0.05,925,77
46,20,offline3b_top2_mean_global,0.05,702,149
46,0,offline3b_freq_boundary0p02_global,0.05,361,50
46,1,offline3b_freq_boundary0p02_global,0.05,957,34
46,2,offline3b_freq_boundary0p02_global,0.05,948,37
46,3,offline3b_freq_boundary0p02_global,0.05,928,35
46,4,offline3b_freq_boundary0p02_global,0.05,265,32
46,5,offline3b_freq_boundary0p02_global,0.05,192,29
46,6,offline3b_freq_boundary0p02_global,0.05,945,37
46,7,offline3b_freq_boundary0p02_global,0.05,923,28
46,8,offline3b_freq_boundary0p02_global,0.05,900,29
46,9,offline3b_freq_boundary0p02_global,0.05,915,44
46,10,offline3b_freq_boundary0p02_global,0.05,917,34
46,11,offline3b_freq_boundary0p02_global,0.05,914,40
46,12,offline3b_freq_boundary0p02_global,0.05,902,58
46,13,offline3b_freq_boundary0p02_global,0.05,927,36
46,14,offline3b_freq_boundary0p02_global,0.05,904,36
46,15,offline3b_freq_boundary0p02_global,0.05,892,41
46,16,offline3b_freq_boundary0p02_global,0.05,949,54
46,17,offline3b_freq_boundary0p02_global,0.05,924,36
46,18,offline3b_freq_boundary0p02_global,0.05,958,32
46,19,offline3b_freq_boundary0p02_global,0.05,925,57
46,20,offline3b_freq_boundary0p02_global,0.05,702,83
47,0,offline3b_mean_score_global,0.05,694,60
47,1,offline3b_mean_score_global,0.05,947,26
47,2,offline3b_mean_score_global,0.05,965,11
47,3,offline3b_mean_score_global,0.05,920,10
47,4,offline3b_mean_score_global,0.05,912,28
47,5,offline3b_mean_score_global,0.05,970,22
47,6,offline3b_mean_score_global,0.05,986,24
47,7,offline3b_mean_score_global,0.05,941,11
47,8,offline3b_mean_score_global,0.05,967,17
47,9,offline3b_mean_score_global,0.05,976,48
47,10,offline3b_mean_score_global,0.05,946,40
47,11,offline3b_mean_score_global,0.05,933,39
47,12,offline3b_mean_score_global,0.05,919,82
47,13,offline3b_mean_score_global,0.05,929,126
47,14,offline3b_mean_score_global,0.05,247,67
47,15,offline3b_mean_score_global,0.05,963,42
47,16,offline3b_mean_score_global,0.05,922,24
47,17,offline3b_mean_score_global,0.05,973,21
47,18,offline3b_mean_score_global,0.05,874,151
47,0,offline3b_top2_mean_global,0.05,694,64
47,1,offline3b_top2_mean_global,0.05,947,25
47,2,offline3b_top2_mean_global,0.05,965,10
47,3,offline3b_top2_mean_global,0.05,920,9
47,4,offline3b_top2_mean_global,0.05,912,29
47,5,offline3b_top2_mean_global,0.05,970,19
47,6,offline3b_top2_mean_global,0.05,986,37
47,7,offline3b_top2_mean_global,0.05,941,9
47,8,offline3b_top2_mean_global,0.05,967,22
47,9,offline3b_top2_mean_global,0.05,976,44
47,10,offline3b_top2_mean_global,0.05,946,32
47,11,offline3b_top2_mean_global,0.05,933,32
47,12,offline3b_top2_mean_global,0.05,919,76
47,13,offline3b_top2_mean_global,0.05,929,142
47,14,offline3b_top2_mean_global,0.05,247,87
47,15,offline3b_top2_mean_global,0.05,963,43
47,16,offline3b_top2_mean_global,0.05,922,19
47,17,offline3b_top2_mean_global,0.05,973,17
47,18,offline3b_top2_mean_global,0.05,874,133
47,0,offline3b_freq_boundary0p02_global,0.05,694,54
47,1,offline3b_freq_boundary0p02_global,0.05,947,35
47,2,offline3b_freq_boundary0p02_global,0.05,965,27
47,3,offline3b_freq_boundary0p02_global,0.05,920,28
47,4,offline3b_freq_boundary0p02_global,0.05,912,35
47,5,offline3b_freq_boundary0p02_global,0.05,970,28
47,6,offline3b_freq_boundary0p02_global,0.05,986,32
47,7,offline3b_freq_boundary0p02_global,0.05,941,28
47,8,offline3b_freq_boundary0p02_global,0.05,967,33
47,9,offline3b_freq_boundary0p02_global,0.05,976,53
47,10,offline3b_freq_boundary0p02_global,0.05,946,42
47,11,offline3b_freq_boundary0p02_global,0.05,933,43
47,12,offline3b_freq_boundary0p02_global,0.05,919,65
47,13,offline3b_freq_boundary0p02_global,0.05,929,82
47,14,offline3b_freq_boundary0p02_global,0.05,247,46
47,15,offline3b_freq_boundary0p02_global,0.05,963,43
47,16,offline3b_freq_boundary0p02_global,0.05,922,32
47,17,offline3b_freq_boundary0p02_global,0.05,973,35
47,18,offline3b_freq_boundary0p02_global,0.05,874,108
48,0,offline3b_mean_score_global,0.05,419,64
48,1,offline3b_mean_score_global,0.05,959,42
48,2,offline3b_mean_score_global,0.05,923,35
48,3,offline3b_mean_score_global,0.05,940,21
48,4,offline3b_mean_score_global,0.05,928,64
48,5,offline3b_mean_score_global,0.05,396,34
48,6,offline3b_mean_score_global,0.05,374,29
48,7,offline3b_mean_score_global,0.05,964,21
48,8,offline3b_mean_score_global,0.05,920,23
48,9,offline3b_mean_score_global,0.05,222,16
48,10,offline3b_mean_score_global,0.05,919,36
48,11,offline3b_mean_score_global,0.05,953,8
48,12,offline3b_mean_score_global,0.05,936,9
48,13,offline3b_mean_score_global,0.05,966,9
48,14,offline3b_mean_score_global,0.05,959,13
48,15,offline3b_mean_score_global,0.05,919,11
48,16,offline3b_mean_score_global,0.05,918,29
48,17,offline3b_mean_score_global,0.05,516,18
48,18,offline3b_mean_score_global,0.05,896,43
48,19,offline3b_mean_score_global,0.05,163,39
48,20,offline3b_mean_score_global,0.05,956,46
48,21,offline3b_mean_score_global,0.05,541,110
48,22,offline3b_mean_score_global,0.05,163,122
48,0,offline3b_top2_mean_global,0.05,419,63
48,1,offline3b_top2_mean_global,0.05,959,58
48,2,offline3b_top2_mean_global,0.05,923,52
48,3,offline3b_top2_mean_global,0.05,940,23
48,4,offline3b_top2_mean_global,0.05,928,84
48,5,offline3b_top2_mean_global,0.05,396,40
48,6,offline3b_top2_mean_global,0.05,374,32
48,7,offline3b_top2_mean_global,0.05,964,22
48,8,offline3b_top2_mean_global,0.05,920,16
48,9,offline3b_top2_mean_global,0.05,222,15
48,10,offline3b_top2_mean_global,0.05,919,29
48,11,offline3b_top2_mean_global,0.05,953,7
48,12,offline3b_top2_mean_global,0.05,936,7
48,13,offline3b_top2_mean_global,0.05,966,6
48,14,offline3b_top2_mean_global,0.05,959,9
48,15,offline3b_top2_mean_global,0.05,919,5
48,16,offline3b_top2_mean_global,0.05,918,24
48,17,offline3b_top2_mean_global,0.05,516,11
48,18,offline3b_top2_mean_global,0.05,896,39
48,19,offline3b_top2_mean_global,0.05,163,35
48,20,offline3b_top2_mean_global,0.05,956,43
48,21,offline3b_top2_mean_global,0.05,541,108
48,22,offline3b_top2_mean_global,0.05,163,114
48,0,offline3b_freq_boundary0p02_global,0.05,419,49
48,1,offline3b_freq_boundary0p02_global,0.05,959,30
48,2,offline3b_freq_boundary0p02_global,0.05,923,38
48,3,offline3b_freq_boundary0p02_global,0.05,940,28
48,4,offline3b_freq_boundary0p02_global,0.05,928,37
48,5,offline3b_freq_boundary0p02_global,0.05,396,28
48,6,offline3b_freq_boundary0p02_global,0.05,374,36
48,7,offline3b_freq_boundary0p02_global,0.05,964,29
48,8,offline3b_freq_boundary0p02_global,0.05,920,29
48,9,offline3b_freq_boundary0p02_global,0.05,222,30
48,10,offline3b_freq_boundary0p02_global,0.05,919,34
48,11,offline3b_freq_boundary0p02_global,0.05,953,23
48,12,offline3b_freq_boundary0p02_global,0.05,936,26
48,13,offline3b_freq_boundary0p02_global,0.05,966,27
48,14,offline3b_freq_boundary0p02_global,0.05,959,30
48,15,offline3b_freq_boundary0p02_global,0.05,919,25
48,16,offline3b_freq_boundary0p02_global,0.05,918,36
48,17,offline3b_freq_boundary0p02_global,0.05,516,29
48,18,offline3b_freq_boundary0p02_global,0.05,896,38
48,19,offline3b_freq_boundary0p02_global,0.05,163,31
48,20,offline3b_freq_boundary0p02_global,0.05,956,40
48,21,offline3b_freq_boundary0p02_global,0.05,541,78
